t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621462953,28,0.466661,0.000000,0.000000,0.000000,events/second
1621462983,34,0.377803,0.000000,0.000000,0.000000,events/second
1621463013,43,0.358348,0.000000,0.000000,0.000000,events/second
1621463043,64,0.426685,0.000000,0.000000,0.000000,events/second
1621463073,67,0.372233,0.000000,0.000000,0.000000,events/second
1621463103,73,0.347630,0.000000,0.000000,0.000000,events/second
1621463133,76,0.316673,0.000000,0.000000,0.000000,events/second
1621463163,82,0.303712,0.000000,0.000000,0.000000,events/second
1621463193,85,0.283340,0.000000,0.000000,0.000000,events/second
1621463223,91,0.275765,0.000000,0.000000,0.000000,events/second
1621463253,94,0.261117,0.000000,0.000000,0.000000,events/second
1621463283,103,0.264108,0.000000,0.000000,0.000000,events/second
1621463313,109,0.259529,0.000000,0.000000,0.000000,events/second
1621463343,115,0.255560,0.000000,0.000000,0.000000,events/second
1621463374,118,0.245837,0.000000,0.000000,0.000000,events/second
1621463404,124,0.243141,0.000000,0.000000,0.000000,events/second
1621463434,127,0.235189,0.000000,0.000000,0.000000,events/second
1621463464,133,0.233336,0.000000,0.000000,0.000000,events/second
1621463494,136,0.226670,0.000000,0.000000,0.000000,events/second
1621463524,142,0.225400,0.000000,0.000000,0.000000,events/second
1621463554,145,0.219700,0.000000,0.000000,0.000000,events/second
1621463584,151,0.218843,0.000000,0.000000,0.000000,events/second
1621463613,157,0.218059,0.000000,0.000000,0.000000,events/second
1621463643,172,0.229337,0.000000,0.000000,0.000000,events/second
1621463674,181,0.232054,0.000000,0.000000,0.000000,events/second
1621463704,190,0.234570,0.000000,0.000000,0.000000,events/second
1621463734,193,0.229764,0.000000,0.000000,0.000000,events/second
1621463764,199,0.228738,0.000000,0.000000,0.000000,events/second
1621463794,208,0.231114,0.000000,0.000000,0.000000,events/second
1621463823,223,0.239788,0.000000,0.000000,0.000000,events/second
1621463854,226,0.235419,0.000000,0.000000,0.000000,events/second
1621463884,235,0.237376,0.000000,0.000000,0.000000,events/second
1621463914,244,0.239218,0.000000,0.000000,0.000000,events/second
1621463944,253,0.240954,0.000000,0.000000,0.000000,events/second
1621463974,256,0.237039,0.000000,0.000000,0.000000,events/second
1621464004,262,0.236038,0.000000,0.000000,0.000000,events/second
