t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620863223,50,0.011178,0.000000,0.000000,0.000000,events/second
1620863253,50,0.011103,0.000000,0.000000,0.000000,events/second
1620863283,50,0.011030,0.000000,0.000000,0.000000,events/second
1620863313,50,0.010957,0.000000,0.000000,0.000000,events/second
1620863343,50,0.010886,0.000000,0.000000,0.000000,events/second
1620863373,50,0.010815,0.000000,0.000000,0.000000,events/second
1620863403,50,0.010745,0.000000,0.000000,0.000000,events/second
1620863433,50,0.010677,0.000000,0.000000,0.000000,events/second
1620863463,50,0.010609,0.000000,0.000000,0.000000,events/second
1620863493,50,0.010542,0.000000,0.000000,0.000000,events/second
1620863523,50,0.010475,0.000000,0.000000,0.000000,events/second
1620863553,50,0.010410,0.000000,0.000000,0.000000,events/second
1620863583,50,0.010345,0.000000,0.000000,0.000000,events/second
1620863613,50,0.010281,0.000000,0.000000,0.000000,events/second
1620863643,50,0.010218,0.000000,0.000000,0.000000,events/second
1620863673,50,0.010156,0.000000,0.000000,0.000000,events/second
1620863703,50,0.010095,0.000000,0.000000,0.000000,events/second
1620863733,50,0.010034,0.000000,0.000000,0.000000,events/second
1620863763,50,0.009974,0.000000,0.000000,0.000000,events/second
1620863793,50,0.009914,0.000000,0.000000,0.000000,events/second
1620863823,50,0.009856,0.000000,0.000000,0.000000,events/second
1620863853,50,0.009798,0.000000,0.000000,0.000000,events/second
1620863883,50,0.009741,0.000000,0.000000,0.000000,events/second
1620863913,50,0.009684,0.000000,0.000000,0.000000,events/second
1620863943,50,0.009628,0.000000,0.000000,0.000000,events/second
1620863973,50,0.009573,0.000000,0.000000,0.000000,events/second
1620864003,50,0.009518,0.000000,0.000000,0.000000,events/second
1620864033,50,0.009464,0.000000,0.000000,0.000000,events/second
1620864063,50,0.009411,0.000000,0.000000,0.000000,events/second
1620864093,50,0.009358,0.000000,0.000000,0.000000,events/second
1620864123,50,0.009306,0.000000,0.000000,0.000000,events/second
1620864153,50,0.009254,0.000000,0.000000,0.000000,events/second
1620864183,50,0.009203,0.000000,0.000000,0.000000,events/second
1620864213,50,0.009152,0.000000,0.000000,0.000000,events/second
1620864243,50,0.009102,0.000000,0.000000,0.000000,events/second
1620864273,50,0.009053,0.000000,0.000000,0.000000,events/second
1620864303,50,0.009004,0.000000,0.000000,0.000000,events/second
1620864333,50,0.008956,0.000000,0.000000,0.000000,events/second
1620864363,50,0.008908,0.000000,0.000000,0.000000,events/second
1620864393,50,0.008860,0.000000,0.000000,0.000000,events/second
1620864423,50,0.008813,0.000000,0.000000,0.000000,events/second
1620864453,50,0.008767,0.000000,0.000000,0.000000,events/second
1620864483,50,0.008721,0.000000,0.000000,0.000000,events/second
1620864513,50,0.008676,0.000000,0.000000,0.000000,events/second
1620864543,50,0.008631,0.000000,0.000000,0.000000,events/second
1620864573,50,0.008586,0.000000,0.000000,0.000000,events/second
1620864603,50,0.008542,0.000000,0.000000,0.000000,events/second
1620864633,50,0.008499,0.000000,0.000000,0.000000,events/second
1620864663,50,0.008456,0.000000,0.000000,0.000000,events/second
1620864693,50,0.008413,0.000000,0.000000,0.000000,events/second
1620864723,50,0.008371,0.000000,0.000000,0.000000,events/second
1620864753,50,0.008329,0.000000,0.000000,0.000000,events/second
1620864783,50,0.008288,0.000000,0.000000,0.000000,events/second
1620864813,50,0.008247,0.000000,0.000000,0.000000,events/second
1620864843,50,0.008206,0.000000,0.000000,0.000000,events/second
1620864873,50,0.008166,0.000000,0.000000,0.000000,events/second
1620864903,50,0.008126,0.000000,0.000000,0.000000,events/second
1620864933,50,0.008087,0.000000,0.000000,0.000000,events/second
1620864963,50,0.008047,0.000000,0.000000,0.000000,events/second
1620864993,50,0.008009,0.000000,0.000000,0.000000,events/second
1620865023,50,0.007971,0.000000,0.000000,0.000000,events/second
1620865053,50,0.007933,0.000000,0.000000,0.000000,events/second
1620865083,50,0.007895,0.000000,0.000000,0.000000,events/second
1620865113,50,0.007858,0.000000,0.000000,0.000000,events/second
1620865143,50,0.007821,0.000000,0.000000,0.000000,events/second
1620865173,50,0.007784,0.000000,0.000000,0.000000,events/second
1620865203,50,0.007748,0.000000,0.000000,0.000000,events/second
1620865233,50,0.007712,0.000000,0.000000,0.000000,events/second
