t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620865383,8182,1.234088,0.000000,0.000000,0.000000,events/second
1620865413,8222,1.234535,0.000000,0.000000,0.000000,events/second
1620865443,8242,1.231989,0.000000,0.000000,0.000000,events/second
1620865473,8282,1.232442,0.000000,0.000000,0.000000,events/second
1620865503,8302,1.229927,0.000000,0.000000,0.000000,events/second
1620865533,8342,1.230382,0.000000,0.000000,0.000000,events/second
1620865563,8362,1.227901,0.000000,0.000000,0.000000,events/second
1620865593,8402,1.228363,0.000000,0.000000,0.000000,events/second
1620865623,8422,1.225911,0.000000,0.000000,0.000000,events/second
1620865653,8462,1.226378,0.000000,0.000000,0.000000,events/second
1620865683,8482,1.223955,0.000000,0.000000,0.000000,events/second
1620865713,8522,1.224426,0.000000,0.000000,0.000000,events/second
1620865743,8542,1.222032,0.000000,0.000000,0.000000,events/second
1620865773,8582,1.222508,0.000000,0.000000,0.000000,events/second
1620865803,8602,1.220143,0.000000,0.000000,0.000000,events/second
1620865833,8642,1.220623,0.000000,0.000000,0.000000,events/second
1620865863,8662,1.218285,0.000000,0.000000,0.000000,events/second
1620865893,8702,1.218768,0.000000,0.000000,0.000000,events/second
1620865923,8722,1.216458,0.000000,0.000000,0.000000,events/second
1620865953,8762,1.216945,0.000000,0.000000,0.000000,events/second
1620865983,8784,1.214938,0.000000,0.000000,0.000000,events/second
1620866013,8824,1.215428,0.000000,0.000000,0.000000,events/second
1620866043,8844,1.213170,0.000000,0.000000,0.000000,events/second
1620866073,8884,1.213662,0.000000,0.000000,0.000000,events/second
1620866103,8904,1.211429,0.000000,0.000000,0.000000,events/second
1620866133,8944,1.211925,0.000000,0.000000,0.000000,events/second
1620866163,8964,1.209717,0.000000,0.000000,0.000000,events/second
1620866193,9004,1.210216,0.000000,0.000000,0.000000,events/second
1620866223,9024,1.208033,0.000000,0.000000,0.000000,events/second
1620866253,9064,1.208534,0.000000,0.000000,0.000000,events/second
1620866283,9084,1.206375,0.000000,0.000000,0.000000,events/second
1620866313,9124,1.206879,0.000000,0.000000,0.000000,events/second
1620866343,9144,1.204744,0.000000,0.000000,0.000000,events/second
1620866373,9184,1.205250,0.000000,0.000000,0.000000,events/second
1620866403,9204,1.203138,0.000000,0.000000,0.000000,events/second
1620866433,9244,1.203647,0.000000,0.000000,0.000000,events/second
1620866463,9264,1.201557,0.000000,0.000000,0.000000,events/second
1620866493,9304,1.202068,0.000000,0.000000,0.000000,events/second
1620866523,9324,1.200001,0.000000,0.000000,0.000000,events/second
1620866553,9364,1.200514,0.000000,0.000000,0.000000,events/second
1620866583,9384,1.198468,0.000000,0.000000,0.000000,events/second
1620866613,9424,1.198983,0.000000,0.000000,0.000000,events/second
1620866643,9444,1.196959,0.000000,0.000000,0.000000,events/second
1620866673,9484,1.197475,0.000000,0.000000,0.000000,events/second
1620866703,9504,1.195473,0.000000,0.000000,0.000000,events/second
1620866733,9544,1.195991,0.000000,0.000000,0.000000,events/second
1620866763,9564,1.194008,0.000000,0.000000,0.000000,events/second
1620866793,9604,1.194528,0.000000,0.000000,0.000000,events/second
1620866823,9624,1.192566,0.000000,0.000000,0.000000,events/second
1620866853,9664,1.193087,0.000000,0.000000,0.000000,events/second
1620866883,9684,1.191145,0.000000,0.000000,0.000000,events/second
1620866913,9724,1.191667,0.000000,0.000000,0.000000,events/second
1620866943,9744,1.189745,0.000000,0.000000,0.000000,events/second
1620866973,9784,1.190268,0.000000,0.000000,0.000000,events/second
1620867003,9804,1.188364,0.000000,0.000000,0.000000,events/second
1620867033,9844,1.188890,0.000000,0.000000,0.000000,events/second
1620867063,9864,1.187004,0.000000,0.000000,0.000000,events/second
1620867093,9904,1.187531,0.000000,0.000000,0.000000,events/second
1620867123,9924,1.185664,0.000000,0.000000,0.000000,events/second
1620867153,9964,1.186192,0.000000,0.000000,0.000000,events/second
1620867183,9984,1.184342,0.000000,0.000000,0.000000,events/second
1620867213,10024,1.184871,0.000000,0.000000,0.000000,events/second
1620867243,10044,1.183040,0.000000,0.000000,0.000000,events/second
1620867273,10084,1.183569,0.000000,0.000000,0.000000,events/second
1620867303,10104,1.181755,0.000000,0.000000,0.000000,events/second
1620867333,10144,1.182285,0.000000,0.000000,0.000000,events/second
1620867363,10164,1.180489,0.000000,0.000000,0.000000,events/second
1620867393,10204,1.181019,0.000000,0.000000,0.000000,events/second
1620867423,10224,1.179239,0.000000,0.000000,0.000000,events/second
1620867453,10264,1.179771,0.000000,0.000000,0.000000,events/second
1620867483,10284,1.178008,0.000000,0.000000,0.000000,events/second
1620867513,10314,1.177398,0.000000,0.000000,0.000000,events/second
1620867543,10344,1.176794,0.000000,0.000000,0.000000,events/second
1620867573,10374,1.176192,0.000000,0.000000,0.000000,events/second
1620867603,10404,1.175595,0.000000,0.000000,0.000000,events/second
1621462923,96,3.170878,0.000000,0.000000,0.000000,events/second
1621462953,146,2.433375,0.000000,0.000000,0.000000,events/second
1621462983,186,2.066847,0.000000,0.000000,0.000000,events/second
1621463013,266,2.216786,0.000000,0.000000,0.000000,events/second
1621463043,456,3.040169,0.000000,0.000000,0.000000,events/second
1621463073,476,2.644550,0.000000,0.000000,0.000000,events/second
1621463103,516,2.457242,0.000000,0.000000,0.000000,events/second
1621463133,536,2.233397,0.000000,0.000000,0.000000,events/second
1621463163,576,2.133408,0.000000,0.000000,0.000000,events/second
1621463193,596,1.986727,0.000000,0.000000,0.000000,events/second
1621463223,636,1.927335,0.000000,0.000000,0.000000,events/second
1621463253,656,1.822273,0.000000,0.000000,0.000000,events/second
1621463283,726,1.861586,0.000000,0.000000,0.000000,events/second
1621463313,776,1.847663,0.000000,0.000000,0.000000,events/second
1621463343,816,1.813373,0.000000,0.000000,0.000000,events/second
1621463374,836,1.741700,0.000000,0.000000,0.000000,events/second
1621463404,876,1.717679,0.000000,0.000000,0.000000,events/second
1621463434,896,1.659292,0.000000,0.000000,0.000000,events/second
1621463464,936,1.642131,0.000000,0.000000,0.000000,events/second
1621463494,956,1.593361,0.000000,0.000000,0.000000,events/second
1621463524,996,1.580976,0.000000,0.000000,0.000000,events/second
1621463554,1016,1.539420,0.000000,0.000000,0.000000,events/second
1621463584,1056,1.530458,0.000000,0.000000,0.000000,events/second
1621463613,1106,1.536138,0.000000,0.000000,0.000000,events/second
1621463643,1256,1.674694,0.000000,0.000000,0.000000,events/second
1621463674,1341,1.719256,0.000000,0.000000,0.000000,events/second
1621463704,1406,1.735825,0.000000,0.000000,0.000000,events/second
1621463734,1426,1.697640,0.000000,0.000000,0.000000,events/second
1621463764,1466,1.685078,0.000000,0.000000,0.000000,events/second
1621463794,1551,1.723355,0.000000,0.000000,0.000000,events/second
1621463823,1681,1.807552,0.000000,0.000000,0.000000,events/second
1621463854,1701,1.771895,0.000000,0.000000,0.000000,events/second
1621463884,1766,1.783856,0.000000,0.000000,0.000000,events/second
1621463914,1841,1.804920,0.000000,0.000000,0.000000,events/second
1621463944,1911,1.820018,0.000000,0.000000,0.000000,events/second
1621463974,1931,1.787978,0.000000,0.000000,0.000000,events/second
1621464004,1971,1.775693,0.000000,0.000000,0.000000,events/second
1621464033,1991,1.746510,0.000000,0.000000,0.000000,events/second
1621464064,2031,1.735913,0.000000,0.000000,0.000000,events/second
1621464094,2051,1.709181,0.000000,0.000000,0.000000,events/second
1621464123,2091,1.700018,0.000000,0.000000,0.000000,events/second
1621464154,2111,1.675412,0.000000,0.000000,0.000000,events/second
1621464184,2151,1.667455,0.000000,0.000000,0.000000,events/second
1621464214,2236,1.693953,0.000000,0.000000,0.000000,events/second
1621464244,2276,1.685938,0.000000,0.000000,0.000000,events/second
1621464273,2391,1.732621,0.000000,0.000000,0.000000,events/second
